w,p,d,c
52642.55862496976,683,0.21002462448698214,0.0003982761912087015
285.42448958246405,920,0.007389900209704561,2.899034030895942e-05
1558.2635322590168,751,0.09878270032701575,0.0021671253554372554
11432.681237036822,900,0.06583192562278396,0.0011618316407257978
2054.5625777901255,514,0.024384010083267373,0.000780911822400182
14531.942781412772,276,0.044334336016643265,2.7804809216955184e-05
114.81906206409553,349,0.022699325759173404,0.00793180919089195
310.63829347735833,766,0.0011218233000105957,0.00021154223246161157
61554.31655324359,92,0.01847681063129365,0.00043077713397473514
337.063982256178,130,0.001335132341514943,0.0009616521409645327
634.4470194534034,362,0.1694586861439299,4.4521828963854535e-06
43567.26257154608,114,0.030831295854355182,4.843667904762291e-05
5732.301292339381,377,0.12041205108612574,0.00031925913330534795
8960.185858706263,988,0.005329320081248386,0.0013083016565671917
4692.833926417501,858,0.13093805620512428,0.0018605269685707934
51640.607512228504,707,0.016425528465351964,0.005340125651809579
41488.626790882474,174,0.03240417286411824,5.163817137972379e-06
6841.616601206524,1002,0.0012103272292498966,0.005277145773607173
10321.898345029182,800,0.01484165065116355,8.927461795249561e-05
185.3020337142252,364,0.00105398485275463,0.0005833732604431768
208.1006403372021,560,0.0015204456805077808,0.00786301760252674
4141.577778722244,866,0.10062300731905566,9.480372630502347e-06
332.82087677595496,28,0.2890164020574667,0.0014896242701342808
54617.96185521297,608,0.0022548629677833928,0.0001924031167925581
8939.740361885655,570,0.0687935447284207,0.009384933273259689
13965.5796307354,545,0.0031118818046640055,5.371961252174453e-06
20958.724893737915,632,0.013248619712213553,1.1348851429320318e-05
9682.594619354666,983,0.06586444386590834,2.4743940621393367e-05
82216.4015835728,628,0.008410260005552714,0.0004509007809068935
13805.160765515486,253,0.0021477290414450836,1.391304557084126e-06
501.4372771585145,430,0.03480889745201417,5.651117591339424e-05
24752.552112749014,620,0.03110317572570137,0.00011198985422021991
6510.042953116073,343,0.032210249587747944,3.0250182496948794e-06
8088.416860127397,254,0.012261114664448751,5.231373860453486e-05
2432.9650477882924,601,0.08431150193176218,1.3002303596565555e-06
129.8767415190692,958,0.009615759615277287,5.55485424670092e-05
11210.78008745882,978,0.0067574511047395055,0.00799705056877553
571.4691127815541,210,0.13675386017654864,0.004315744704168639
9245.940522864355,730,0.0014812444039014273,3.7000720189252025e-06
384.49009457655353,879,0.0015674682641904614,0.0006230080478509956
58529.56151249785,802,0.014208640106760121,0.00038769808699947876
105.93287643682578,591,0.021418227652177615,6.58573744911992e-05
170.34406374157678,655,0.0013891214124025371,1.6373853552426263e-05
496.0293978587679,666,0.014727436158477016,0.009673787806805464
419.0603074286376,14,0.282746712695211,0.008555731421116802
67023.61812083903,958,0.21257191477710533,0.0016578544019268616
158.9284738093178,17,0.153302961352715,1.9687476084020395e-05
4122.602787866655,734,0.14333721768438437,0.00713710844940253
790.9722947945884,635,0.014210461182642584,0.0030859749075982956
1001.0313047524642,581,0.12090676323519889,1.8222432326003535e-05
1902.7881541918284,497,0.10788703046685506,0.00012463412295677108
1859.292851291552,900,0.03071689410013557,0.0009343868154546812
440.9700688685281,204,0.0014822094446905068,8.709598701860487e-06
4440.685746730169,852,0.22508291167615443,2.3564747239668535e-05
364.46457021974436,72,0.039198868936408705,0.0017680591551448121
935.2256643863777,35,0.06942573620278704,0.00026189363706370406
248.74960785943833,868,0.00761816218215704,0.00033606930759033676
64152.26420287402,166,0.11123767204291005,0.0030152845044277544
5475.40007642927,875,0.10120594393245547,0.0017659398505477408
287.7588790999094,973,0.0135724900293572,1.4703618830911349e-06
53490.46625160346,704,0.010278020939865682,0.0003409383729642479
544.8454358121454,97,0.11646162945034715,0.0017873674018751807
132.80561087623622,237,0.06443685588410396,1.4917320218230336e-06
7845.677446350488,302,0.0841449379085283,0.008244368142554616
7458.028511864821,105,0.11540905515693534,0.0003249631105000419
31434.615593009057,452,0.04429463713025346,0.0022395737927314867
1309.545076078699,805,0.053624113828751395,0.002706839104132336
164.76921259784498,467,0.002675614731791919,0.003804633883052988
86214.78001709808,330,0.002164572581493508,0.004330759713622073
153.87022749824183,277,0.23752942112031522,1.9804821779306274e-06
79409.37612357098,273,0.025883175815590596,4.809107433004279e-06
7246.542906848036,1003,0.017410690436354688,3.6542282493183106e-05
225.5953050616009,106,0.03300039126385355,1.6829568258638857e-06
15216.042992834145,112,0.12907490796893376,2.814918224997389e-06
1250.8845152653491,181,0.052434612845459395,6.080043269849192e-06
221.5842957074825,426,0.001455285237433693,0.0005719796599204469
107.11140061277754,51,0.0011987380865029341,0.004520432670117681
85604.19591166635,161,0.26321818046162937,6.629682480984889e-06
3964.050600607673,912,0.08615847116897475,0.00028597552147450816
238.78880811329068,223,0.005918442417838359,0.003932333004421173
123.96223086426542,842,0.058163828458549456,1.5510462093716963e-06
763.9890618130502,77,0.21267540950020575,1.0845216243925061e-05
20946.61398924309,224,0.02626703869838527,0.00282805222271597
1091.1693427707696,152,0.002029032392685312,0.0013266171132999458
461.97724159355846,762,0.08355801436049398,0.0003026559940879676
119.25087336578602,927,0.22666755720915474,1.3935585937289901e-06
533.3778165134306,542,0.2335740303944209,1.452411083732432e-05
363.60716827936074,107,0.0010946546607135462,3.321655205387847e-05
21302.598208306063,98,0.0027657873302481158,2.5425758956324377e-05
52758.35218803131,928,0.001078177721131686,1.6663858698377018e-05
11162.482098645505,948,0.03561201116312189,0.003954396552391662
280.03143876176944,391,0.0036814462671202275,0.00013040749808896935
1367.760306215306,689,0.31586629572518443,0.0013322715863688613
164.53563457010145,896,0.00998725229771705,0.00022102348709026213
71110.41068864852,150,0.07630561067028994,4.0243463390295574e-06
2018.824632456885,855,0.27043283825520875,2.1309481048082395e-06
2726.472962760376,500,0.009654340476695795,0.0010877959010771607
8147.101029388692,287,0.011027262141164009,0.005472049001792103
15202.108718694113,576,0.030112296053000098,4.912156493645011e-05
567.3111957604067,892,0.13519788396730414,0.00013796996746195803
54871.32134705901,347,0.17808848348628434,0.0002570991845386351
1886.7986851819692,692,0.0010089540686845531,5.729987650085318e-05
751.7424550066347,620,0.02014024947276531,1.3718855912833401e-05
2427.8398771846173,151,0.019343218369603114,0.009566132057393895
400.6931323393085,817,0.08401672100542688,0.0002467848249299268
4019.315595985914,788,0.0533105253505116,0.006411262410282084
824.3419703410752,603,0.015756895384308425,2.0241518063692237e-06
