w,p,d,c,speedup_model
2601.863095644636,898,0.0095447713515706,1.710990194986604e-06,1
621.7455558693665,290,0.0047101601766701,0.0066438536335558,2
669.9101123101731,12,0.0031814497258316,0.0028560243043116,2
15448.370913457664,379,0.0148876779786263,2.6322747213121333e-05,1
3864.4240647561255,861,0.0012608891607217,0.0017080366537627,2
98177.48969492102,382,0.0337220049841068,0.0054906206440692,0
6830.923869674496,336,0.1528161904136717,3.81859232894886e-06,2
62079.45929614808,156,0.0415540477246837,1.7986740885079517e-05,0
19699.06361158653,955,0.0076595641588246,0.0055998573056242,3
362.3863917876084,295,0.0095996082103877,5.568765948719078e-06,3
63951.89579316225,91,0.0023292324027849,3.055784752884486e-05,0
30683.78155977358,41,0.0587121471391944,6.268469762065359e-06,1
732.6484779987644,855,0.0536591917998404,0.0005147233640648,0
22191.263777997025,187,0.0510139639372876,0.0006214513814561,0
80785.8996141041,168,0.0566702930686624,5.684813681941706e-06,1
173.94988646869027,570,0.0037021669780779,0.000217048819557,3
99431.25143404587,410,0.2462480587803983,0.0012316903094239,3
78291.30875187973,587,0.0807062635287791,6.331608445514189e-06,0
2582.492269723639,554,0.0077522297493256,0.0025616173892055,2
2000.8066201884249,898,0.0092996965525903,0.0006945461966831,2
81112.4678526166,553,0.0971389827255919,2.3960879813917004e-06,0
506.5499139885093,837,0.001429246620987,0.0054208076042171,2
791.9637952287984,160,0.0015011116434316,1.6350481782400848e-06,1
1266.2451289997853,980,0.0026841669218425,1.020599806305273e-06,2
546.5146985453762,1015,0.0899764434334867,0.000966588262607,0
22883.41949710905,199,0.0413576039509153,2.941782925673736e-06,3
293.83539981027144,554,0.0043494107393327,1.4289301753180396e-05,3
3021.30839508604,148,0.0052509712496799,0.000381018229613,1
49934.70612993817,774,0.0156142225045634,0.0018372195562309,2
297.8114618598329,788,0.2011491197482527,0.0006563219449359,3
93809.4522618537,363,0.3038661458294706,0.0001548411340911,0
11864.653405260668,26,0.1395842173645229,0.0002252825714366,2
2413.2746148344163,308,0.0862259075347406,2.5161046443888e-06,2
15351.44945414508,754,0.0158816142321115,1.047336581511468e-05,3
86499.41897779968,752,0.0019006007199765,5.070687494822393e-06,0
1511.0766243075773,585,0.0469042561551587,9.27361833709117e-06,1
240.7033741147819,199,0.0033744800119583,0.000633669268467,1
1132.6832842959611,118,0.005157214771216,0.0003721480615598,3
301.4541558518109,714,0.0019955619476108,7.182648893752802e-05,2
1661.0047922428096,12,0.1747753384045643,0.0006930093390645,2
8366.44806144061,600,0.0952278335780668,0.0003854842918616,3
62991.82350352929,472,0.0021795094413537,1.3973986085910424e-06,3
24611.03664468104,880,0.0746682481011541,5.1972001572395056e-05,2
3664.459720517679,104,0.0148302137607616,0.0085259671136166,1
49309.95827590888,919,0.0011718654579493,3.620568213526988e-06,2
154.56367310176006,1000,0.0359028535144062,0.0001669416890276,3
2391.0488743368714,390,0.009808371298536,0.0004341376555925,3
5716.056928066231,584,0.0323284802044151,0.000345661232707,0
8699.411412096611,891,0.0048010823199262,0.0014199594415712,1
406.7440977009111,177,0.051274560959754,1.2113969952976713e-05,0
4673.803823060106,879,0.0082897566044581,5.575193863901118e-06,3
591.6560852354864,486,0.0944619515015354,0.0002027657718367,0
11875.31850032972,728,0.0143907638975816,0.0001066097149249,0
427.76236771233255,633,0.0064721884986613,0.001739795504423,1
17172.305321102805,38,0.1302976399315019,0.0019934437682487,0
1249.15134335609,908,0.0013359462822404,2.3448467663492563e-06,3
154.63266149622,1019,0.2873232896089233,0.0036773084614436,1
42091.98909997178,809,0.0422345500078204,0.0005898531004625,3
24368.822965574545,783,0.0161125202897085,3.081163838423553e-06,3
13828.756622628607,721,0.0013549593397877,6.66674936060569e-06,1
394.7592557673245,730,0.0088877139596683,0.0007696968913351,2
394.7616097662133,605,0.2280366920678409,0.0001455037107687,2
1315.36335744518,43,0.2941074808027459,0.0004554168224656,0
2677.4952371462314,388,0.2289949158842921,0.0052611113036472,0
340.8051042605167,851,0.0139334483158805,6.963815568443304e-06,1
4978.464183506378,1008,0.0132678583772115,1.7130725410600197e-05,0
2771.3898109543725,868,0.0015559929600756,2.08363961888736e-06,1
77475.90444537277,308,0.0012325718921518,0.0008865523841297,1
652.6088392319805,161,0.0023841624288339,0.0023484126081745,3
2363.2211778746687,455,0.1552179547386995,1.1329305541401012e-05,3
1158.6235207018178,31,0.0198733982366149,0.0042523804088215,1
32798.46647166878,396,0.0158279558433826,0.0001718592780234,2
11511.533061153035,405,0.0040776042272644,5.410767457244505e-06,3
737.5506387098168,710,0.125144483206622,2.999551227919114e-06,0
564.5115547774604,541,0.0047995755094903,1.664570230232684e-05,1
1183.1366916228314,364,0.0288518934749293,0.0003255504615604,1
2637.635253720741,86,0.0141092518489045,1.7557180461940993e-06,0
4991.926663344,141,0.0014639182237912,0.0033065384710534,0
223.92736834842464,654,0.1228387591800871,6.663845533781501e-05,1
224.68940386072876,923,0.1188037403613737,3.162522087368276e-05,0
79256.99277988619,831,0.0018747323711027,0.0017017932656856,0
4014.427708998207,401,0.1026686620581758,4.153911930360093e-05,3
52625.48731355539,2,0.0385932597321196,0.0002617096517384,1
96897.60790864052,10,0.0483583007097637,2.2595467667313004e-05,2
5507.699760583217,593,0.0195358520176514,0.0005258718727793,2
30051.27034723085,719,0.090860585561455,0.0001066049921015,3
18360.550579774805,155,0.2403202812763462,0.0010229360272488,3
12308.191347419252,88,0.0422490168614583,5.661372918685876e-06,1
10108.579318027349,446,0.0041008508992527,0.0001986430971954,2
648.0657342995887,60,0.0014340126063379,0.0036357936350697,3
674.1777133899134,500,0.0038483481486856,2.723173629711509e-06,2
10187.526831538338,214,0.006339001324479,1.0994548485880878e-05,1
769.5382939548235,240,0.0166521794430368,0.00151760271172,0
100.53175045974491,284,0.0040062095104413,7.055360588149499e-05,2
1804.1809071943053,782,0.2133151637213495,0.0008138043332973,3
2343.131571280599,603,0.0016319934452129,0.0002639712716408,1
2591.0697790583085,428,0.0355682002622302,0.0013749436303746,3
16365.207942150646,213,0.1593832962087294,9.95164481994985e-05,2
97090.967483094,672,0.0204927164769313,0.0001990353312766,3
119.63607458962304,430,0.0017415044791735,0.0006612932768364,3
108.18330376010992,890,0.2561813638802167,0.0021481271948654,1
8451.896050458266,369,0.2277780280399564,0.0012143693412285,2
2124.079111403389,47,0.0033936250700504,0.0007820666549207,3
558.1702076490335,61,0.0081150241847873,3.4705528702685067e-06,3
782.0704568952542,762,0.0293020015233219,0.0004275536260051,3
316.00699984651743,365,0.013490275130524,0.0028649313028403,3
17532.544770118966,169,0.0961390526914304,0.0024104035800586,0
13365.936710127611,470,0.1859061869804139,8.666044741404151e-06,0
486.1569228732098,856,0.006532754225216,6.792791799124754e-05,2
217.8813863179497,939,0.2670632818438886,0.0011273727263054,1
787.873323941177,325,0.2143557767138258,0.0004478133972276,0
23271.345947807527,450,0.0161870005454834,0.0005210359557369,3
46385.36713128092,843,0.0064286457444143,0.0028085879057521,2
144.27749314355938,612,0.1561253833228374,2.909474358149678e-06,1
2361.699451185218,241,0.0135249673602453,0.0017637571747085,0
7602.114907681662,966,0.0310127028762177,2.114459148018917e-06,1
875.3122189135413,110,0.0079392124474375,0.0095274362914216,0
2690.91140522616,596,0.0739981443293499,1.138286820559085e-05,2
19782.80987155333,905,0.011837541139071,1.5843624155397147e-05,3
