w,p,d,c,speedup_model
112.56382629853952,849,0.0555348366400432,0.0002473827111741,1
444.5799763206962,311,0.1823756482597709,0.0017253840050436,2
30801.786159211624,747,0.0104497823569812,0.0004844261373982,3
205.1000535526409,333,0.0140298114423976,0.0024835266008319,3
7341.076355280463,247,0.0042164782753526,2.758557950667852e-05,0
996.3031110281636,538,0.0392702572408773,1.016929742666122e-05,2
20330.88219000149,205,0.0185809648706608,0.0001402056891808,1
2190.562947444824,335,0.0186288896486222,0.0006420430647799,2
13008.819389179722,185,0.0479388309414749,1.0504550343820054e-06,1
776.2988752035633,701,0.1604343688477801,0.0003925407488519,0
69318.73657756206,655,0.0379954423774074,0.0078714966128514,0
279.6735758053315,70,0.0023469039510316,0.0007542147103185,2
2625.939106373675,98,0.0081665329257747,0.0001285065026323,3
161.51744151434622,320,0.0014233955217447,0.0066910160883095,3
5894.324669873433,419,0.0031809805150186,5.731007944263403e-06,0
108.70511640056202,21,0.0061648705844783,5.244209076134972e-06,1
267.2201622008807,931,0.0050396682707931,0.0048980874171886,0
105.92625082248584,620,0.0366858039736762,0.000387770534538,1
1520.4799542932187,939,0.2209207317939281,9.8625565403534e-06,2
348.98808525360755,803,0.0645059228648049,0.0002719108217074,0
398.9767090005651,867,0.0066087647593165,0.0004138028647482,2
37843.48578347565,465,0.0029987299894222,9.412191638123277e-05,2
360.11591085456365,834,0.0190846254535481,2.8168938081001078e-05,2
81804.04647465232,456,0.1741245511812257,5.185521546856886e-06,1
2063.6116794480954,564,0.187905075655232,2.170257297844845e-06,2
326.2672551733596,452,0.2260132326920711,1.9701003123608197e-05,2
3722.471999371225,580,0.0143464942803844,2.075493545144252e-05,0
59466.54863145132,373,0.2853740682208465,6.721802834576367e-06,0
88490.56452909642,820,0.2277205129521192,0.0028196007150942,0
347.7243533687991,725,0.0403619562767256,5.345833670610104e-06,0
8359.664620244655,552,0.0404526154557943,0.0011126862128522,3
6008.389711977626,956,0.0446643934820074,1.1744007103198189e-06,0
207.50747711256687,560,0.2296326010308075,0.0022207482199952,0
738.7985565315862,253,0.0395775002271939,1.70115769075955e-06,0
291.6167068814974,245,0.1937058607994945,6.59774909043769e-05,0
390.3102559305502,984,0.1841507385058146,5.098121192325426e-06,3
610.6630827805938,860,0.0700717424744942,3.5933341584101715e-06,0
51532.80304978595,740,0.0017011710059537,1.4554969021488408e-05,3
24542.342759129344,716,0.1944459523458174,0.0001386187757198,0
115.63674980930752,656,0.0156617760117591,5.723951103025604e-06,0
3364.380478847475,365,0.0399807011892056,6.621433697189906e-05,0
594.3989438023495,1015,0.0366590511435192,0.0018102768229098,0
95459.18801721244,1003,0.0230949266040177,1.3495156805027129e-06,3
33254.48145742605,641,0.0128765576793638,5.964359761640807e-05,3
28867.602322265066,72,0.0984133515133435,0.0002411825740296,1
5158.214993542601,936,0.0223127909193038,9.80105034834838e-05,2
2026.645332439772,784,0.1092971010998498,9.675326778524122e-05,2
379.7012028823564,415,0.0087822428831053,2.5463181227711498e-06,3
1640.1497366974363,13,0.0038450711017138,0.0037903634812893,1
412.5175157381047,909,0.0224583242755639,1.4317317647193286e-05,3
480.0295926497957,947,0.002627882098919,5.581385979297473e-05,2
1211.3064201162977,913,0.0069115388857592,0.0041620442716094,3
3650.759436811392,121,0.0037741821660714,1.2877529084521757e-06,0
2374.1046344686392,691,0.0543538027601847,1.1417358681376573e-05,3
6284.679578002203,470,0.0119133340088121,0.0066132650818279,3
28689.97915400092,980,0.0148777854206456,0.000226951322382,3
18009.029629790133,826,0.0203414014643011,1.1035319060162592e-05,2
