w,p,d,c
3666749.5957895503,3285,0.003925176373225125,8.020569261967418
514106.90355552355,2847,0.005917597412420606,2.3884523155303237
2927018.5482596634,3732,5.7041990047283e-06,7.427037120763108
937593.0250366328,2867,0.010022640479370404,15.903722426887256
1435538.1932023466,1886,1.6627459366937015e-05,1.3912077850649884
2154417.012171753,751,0.0019875804672638176,4.338817699418989
1481623.6266913572,1467,0.0003573738574939622,7.378765873701907
3055040.9775021398,415,0.005826966678251958,4.949561320384287
3045559.560509828,1403,0.00019730960920696185,1.1487172231792453
2431005.676402831,2763,7.350549826697905e-07,8.272414922212871
2307386.7499072244,321,7.365618152181746e-06,1.001553203518314
2671523.564213497,910,0.048627628860078716,15.200837302418936
5355.247771066259,3267,0.05451342169683213,12.072813957551944
709474.7161551197,231,1.9746150916567827e-05,6.081691125165574
1162093.1883194777,3736,3.3917207442200425e-07,1.0032212014605828
378963.49948819977,555,0.09082571065319238,2.5430389766779675
2428172.168083757,2515,0.00031065008556490926,2.272806094691137
2760933.9077270525,1901,4.6250270557689696e-05,1.5087101361016857
3569548.148856322,2115,1.0655673668791944e-06,1.5032206029904343
509816.23486682907,831,2.1845814530942533e-05,1.9856874692022595
3269258.8850619053,3031,0.0027896234629568497,2.2658235901367494
1219877.0892477348,3420,0.08534022979164206,5.225747875705517
3849462.31064769,3060,0.0007489938038655179,14.7239730908383
1341247.4547425103,995,0.06328841222741098,1.5084807935880615
1728196.7260882715,246,0.0006466499056628931,15.191071707188543
2110271.055123075,926,3.758383644449811e-05,1.4162355741586374
3651968.674362137,2997,0.0039641038414342964,1.9146885161045752
3542272.7761756238,3371,0.0098103556064792,15.110633082328444
204235.92634508462,977,9.914766554142817e-06,2.5885796691628826
3958814.6521742027,3940,0.08484323556149886,2.000061415945851
604592.3737523723,808,8.271496976913245e-06,1.2825147595212203
2518055.6121208426,383,0.008114513364443542,12.758791448015902
3127651.256096701,2596,0.0009268078069639001,12.223157493557444
817343.13740441,327,0.0004718580220979346,2.0640317795423444
369716.6326369972,3573,3.6580164230145853e-07,9.961521401388428
1783573.1459205037,3161,0.05104183149705084,1.8774154751962655
2208014.791218761,2923,1.6827214320834062e-07,2.577772662988642
3009105.601178632,3686,0.0003111683287031722,1.3048931682632778
432362.99394405255,819,9.256268660350897e-07,2.2459516243804636
901556.2633851516,916,5.9474008099526434e-06,6.054244863646112
2825091.1456932873,226,0.06671826707451504,1.6623906068616137
1710445.3670135313,603,0.0032023170381682807,1.197128541416066
1772633.690426169,1282,0.006738205879944239,3.780587526680092
3599658.8916079705,734,1.0326413658580203e-07,10.61596856707503
2043944.8823083106,787,0.00021187376590589378,4.307418821931602
2421735.48269509,1109,0.00025581661957302566,2.405726068732708
3645004.8036531685,997,0.0022928423105987262,1.9262733282085918
2805304.6747820126,2943,0.017593758589952924,1.7160590192433585
3433115.4343649717,1802,0.0016247854715271326,7.861006555251559
1526575.5169031983,683,0.0004687040368999669,14.28852538668135
