w,p,d,c
2581539.66388468,1560,0.008922119386098404,10.984669187977477
865624.7065214078,3900,6.969336496740099e-05,12.217025317221465
1032135.9724095127,1560,0.007166402275707078,1.7624027110510812
1475823.2627436137,334,3.079506639412726e-07,5.964645141703795
1204320.7503544982,3579,6.678090587479418e-07,1.3340170539663605
103834.34501856625,1804,5.415353920180822e-05,1.210403128088247
3786254.888059109,3882,0.00024969129114667325,7.0835974615126105
293556.0863470416,3512,5.677586008868397e-07,13.353890403502433
2880692.1914867107,464,0.06386920135466564,4.86042181663081
461835.858141484,3041,0.00036375065800790275,7.618043847414004
3940290.2462661965,2579,0.0023085091121373756,12.591239677345433
280550.12135859375,3789,9.615408623098883e-06,4.756930198690267
2644152.002031546,2532,0.0008113434034701616,2.5284210669335745
1018128.5194254554,3107,4.008131346505735e-06,6.889616527792558
664317.3867959137,571,0.04650340635643382,1.161716697251987
1798074.0995122686,2192,0.0009976205168060626,1.2495643747226808
2151474.821001177,3146,0.03289502801133724,3.9689288337345907
420874.5210938714,2599,0.040984364894653603,13.098503966601307
2138093.3619420715,798,0.0008501894255444041,2.3473711566794093
118775.60140633739,3526,0.09013882881475369,1.7615240082380774
1473039.943579976,3669,3.2605447804082256e-06,10.37728265019038
3232528.3798805475,1695,0.0003497528998430649,9.939588003966831
1086692.4613244513,1384,7.586229912207545e-07,1.4298356772019947
763032.8383547675,3521,0.0003764083230790943,1.3964916127294669
3800166.8355154637,2375,0.04646921117568294,3.577317376432604
3554151.994050516,1229,4.236817381996108e-07,4.6993945160926565
427939.54075230693,2169,0.005339949282195792,1.898104614356164
3424262.67637305,2665,1.7371077444034843e-07,1.566992567715764
1203387.8712544525,1367,8.604458647473244e-05,4.878093622478692
2547232.933617298,1987,0.0007244179058711486,9.006202172800073
298921.4976350422,756,0.00014742446906792494,13.858615532881844
273196.3948063554,760,7.47523708587583e-06,5.176091230433872
3453863.69201267,2238,0.0005665374533897328,1.8954464384914522
3297067.6804843084,3129,9.774280373145757e-07,14.167042848584465
3633579.470887273,1831,4.4801468439881154e-07,6.644632035568552
3928667.768867396,3641,3.817233855170976e-06,9.950168994507617
