w,p,d,c
3109997.9084991505,3430,7.126161262012017e-06,2.3183536148619535
3633774.5097776614,1729,4.513463272771232e-07,1.115121783345926
190831.3269323688,3726,5.662532189106152e-06,14.21472480682582
3872998.2700096243,698,0.0038366472365223467,7.320964855660655
1140996.760255126,1940,6.25586632590155e-07,7.698693373907378
2259088.42214208,1784,8.691090726717373e-07,11.331411645321234
597970.7006688517,3314,6.156269190134543e-07,6.113233569080055
2852702.9091730816,3996,7.80993684688204e-05,6.654306374036905
3570511.4905551127,2793,0.00026505399818815736,4.252528780999324
388302.44076057296,3672,0.00029985433815381214,1.1504340310189576
3170234.5839992394,435,0.07098968773709086,12.002005870903353
3096563.424955906,958,0.029317731736670724,1.6059824552257096
2469078.3745597107,1811,0.07970751618751111,9.706106301741526
2481253.125147861,2933,9.343212499178166e-05,7.3737220524362765
1863744.5032481947,378,4.0361034866433884e-07,10.225929620833515
3425383.8818286974,1085,0.03797759166260474,7.090125472845524
898821.3609548614,1877,1.9173024087277069e-07,1.716948828588301
3693046.444676475,1433,0.004309663233501428,6.981294845606268
2595276.9151352206,145,7.336333391851304e-07,7.84225541132502
721470.0346322004,392,2.970674840648745e-06,3.6504827299253524
3235541.219593246,3254,2.1462571069840998e-05,7.827997922597653
1663039.3519699664,1320,3.2863536706069e-06,3.8788755467033553
2375032.2403779062,2730,0.0974570218847938,3.0987785218687574
2945653.6117737433,3864,0.07078808708265764,5.310283186228764
3958261.8765079635,2139,0.08806580188755543,5.677913299071649
2758631.0590105504,1216,9.496869353157747e-05,1.5698609380847275
3924063.289479139,1484,0.0004717645877799202,1.5788650205028683
881618.6935232936,2122,8.843890355980829e-06,2.936772566543368
3387261.68900526,3615,3.5692633924144124e-05,2.296742494762235
32670.35180669679,2565,3.2906740545242606e-07,5.864264585319697
979712.2802711276,2315,0.07362077169757367,1.4447268730914637
2467587.609595302,2539,0.0017556811805404804,3.1892688505814597
3546769.140442062,3056,3.343899152458975e-05,1.966233475864383
