w,p,d,c,speedup_model
438.5233631799577,999,0.0021555995065964,3.424636341735913e-05,0
87342.68658093322,230,0.0020515871155362,0.0009682665544449,2
75254.72937859902,71,0.0090923180900248,1.160110596606014e-05,1
2760.9566214600054,990,0.0035016964418097,2.818044487874169e-05,0
43730.73064093922,678,0.0882342916179713,2.638098130262558e-05,0
105.68709005225465,335,0.0182232325836359,5.046559541802829e-06,1
3052.530541382022,744,0.2196044092739443,9.430893471163084e-05,2
12153.458459129368,678,0.0248651046270254,0.0053388581746964,0
10368.439182248045,169,0.0028394126292533,0.0009270616840075,0
13512.213851525554,432,0.0048881835348136,1.372011562456249e-06,3
193.9011004499127,85,0.0487900467660245,5.519320288921604e-06,1
123.6372073773351,327,0.0060912733236482,4.1446730608086775e-05,0
23478.229885444103,1009,0.0019623974713511,0.0003089019745946,0
171.70062179134544,505,0.0031427145170432,1.2346891974940197e-05,2
2269.2821866499503,343,0.104322686693809,0.002699127680124,1
30931.873426311908,223,0.0818715800811245,1.0389855580542476e-06,1
8905.547250407435,681,0.1496740315190953,1.4032240515952368e-06,3
13949.327892012798,926,0.0022313538853864,2.599716851673992e-06,0
1154.7868686242448,855,0.2380795812819968,1.2020590121125463e-05,3
30030.81469603549,302,0.1158163348569924,0.0084248836060343,2
3127.8450948049785,1016,0.0012212773107713,2.2765459985323228e-05,0
537.1412440436039,296,0.0031418461032734,1.1468224410653242e-06,3
36707.79557313358,710,0.0797642442742612,0.0001927319791108,2
23161.822366208173,446,0.0860766531262655,0.0003839274821317,3
992.8777072595032,1020,0.2214808123061141,0.0001777843502263,1
36223.06486196237,624,0.0041065222686257,0.0001084701311184,3
9213.012788640135,75,0.0056146228351084,3.265399176734405e-05,3
22585.885363704736,842,0.1451302442855332,0.0094905472451681,2
3220.959696692709,195,0.0762170191678957,1.216854390989421e-06,1
274.3327943104142,646,0.0298348064803182,3.6492990363038576e-05,3
2977.6171477871594,351,0.0122568091414164,9.87715501397028e-06,3
995.0223894981976,73,0.0015977303342502,5.601414193329457e-05,0
16894.06836919452,957,0.0010581989298626,0.0004301748214996,3
31644.0488207314,965,0.0092003215233596,0.0084554715272165,0
1758.9450080587903,176,0.002099065646244,0.0046640413885245,0
5486.223562217367,194,0.0010056552575569,0.0002547466338458,3
499.4086984606665,334,0.0030054711245464,1.103519807633775e-05,1
398.9407416469724,574,0.0012316403502033,2.4856632032962453e-05,1
899.3567124815794,182,0.0531010829411041,2.394471274096864e-06,0
337.69289853079164,402,0.0106186240338456,4.0331507806702216e-05,0
1216.8261008978825,600,0.263440541168673,1.9097961791009523e-05,1
555.293784300589,830,0.2097369301118234,2.236013060446095e-06,1
7651.878457175325,534,0.0118586100096609,1.2849331151126525e-05,0
449.3997014199136,592,0.0036240336461579,0.0008255495131764,0
938.000240298596,608,0.0213225283126807,0.0009241600486187,1
50719.66131690985,647,0.1754277238593403,2.1429818850732797e-06,0
12342.044538481236,903,0.0189026202149353,2.4861932555712164e-06,0
903.5966652447686,442,0.1018241617133371,0.0007022582606453,0
263.9656444208593,73,0.0081484990403268,0.000131106303387,2
1148.699678929004,138,0.0013381060205626,9.421833499527583e-05,1
9782.081382647357,935,0.0042679313353529,0.0029357414841892,2
413.9278737540349,769,0.3009339040020886,0.0084693081470196,2
1829.3850658859428,39,0.0013020545004389,0.0001103401758189,0
1323.0426418222398,109,0.1556701572520771,1.037453307240932e-05,3
10353.742113220223,512,0.0750735069067448,4.91606932685088e-05,1
356.1938494796279,328,0.0505548881758437,0.0034339813875389,2
319.88663815927447,990,0.0047991865029286,1.438657019412165e-06,2
1108.4075663740225,62,0.0020449357266925,0.0013182527274194,1
6362.7716618873455,523,0.1147933476684776,0.0098092112467277,0
389.0066820584679,721,0.0024954298953291,0.0045497418416236,2
1797.9716188799,367,0.0030991932547401,0.0069000133566981,1
557.0644532899238,597,0.0010774031434587,0.0008840607251783,2
14694.113486325128,550,0.0246494666043581,0.0001777492192472,2
944.970009653568,96,0.0097061479525987,4.167525292985914e-05,1
2784.6366112484698,670,0.1548397568749785,1.4115945128947007e-06,0
2742.246568588038,850,0.0011169965971556,2.580278175539599e-06,0
225.1758077291032,116,0.0012948610996769,0.0002637528252898,1
8396.675263416415,592,0.0063018637771027,1.9292322835450784e-06,1
954.9526751866664,573,0.0130627497753275,7.222955547710775e-05,0
41815.465574218746,149,0.002682656487396,0.0004313423749436,0
13134.936117370771,885,0.0862446164735436,1.5731763325366486e-05,3
206.4935577913621,464,0.0905960484447163,3.585661566757881e-05,3
2258.967092900817,102,0.1067296286295838,0.0024738597557428,1
4475.241967453519,624,0.1123427895433913,7.085106276158436e-05,2
2134.3300811196086,156,0.1020432875174845,4.278013130710829e-06,0
132.23122504787543,312,0.0010939036668244,0.0005085139366486,0
572.7575275458496,762,0.0029429191071677,1.0903595697595044e-05,2
5608.727033996215,788,0.011477345934468,1.8929317025035504e-06,1
