w,p,d,c
1852.589127424537,349,0.21120728377043016,3.0989554694218384e-05
187.2043161490928,555,0.0033030230257403447,1.184416887423797e-05
5756.89187643957,711,0.004396823471176107,1.4671631822048528e-06
19010.134465087962,340,0.012990911706867484,3.85082035566506e-06
15200.229880154524,131,0.04598791267062061,1.0018855822318032e-06
6923.981924823468,34,0.0034608799777698404,0.0018999218467931716
24765.862229115464,167,0.18317744009166978,3.822364465097765e-05
3961.2113157579665,3,0.04263461744319795,3.2220408246680207e-06
207.05086562698114,303,0.003801759634697413,1.9600401786409833e-05
8224.907891782008,163,0.0019033723485102306,1.4552040711484187e-06
8580.561683076952,808,0.0011164630417432534,0.0002460323128924263
1749.8075530860474,66,0.05974082261687087,0.00685900967338062
286.6644634808603,116,0.08478152368356441,1.9279819842144762e-06
110.21952925429672,747,0.04649898101834983,0.0001737928628198259
19369.60513999404,485,0.048226385501976374,0.0003870917998176121
5965.792814214501,887,0.10094020160664646,0.0019315554748933193
523.5626078066678,154,0.038861616569675184,0.0021374236611791065
84682.38777479263,451,0.0531675669814559,0.0005059737764808652
17656.821438619318,419,0.07835199800788856,0.0010207052703973972
1014.0401241220164,777,0.25385199906498207,1.8917112862922938e-06
392.4652680165422,26,0.20120472702929648,2.267980157814046e-05
50762.22077302918,416,0.11819605828146677,9.12326348171116e-05
36812.01509982214,319,0.025521255692919156,4.6975074289049484e-05
199.6888676308342,356,0.006148427164752426,0.0005216046564797939
854.9159121769932,73,0.047758885884729124,0.003384776352542576
2687.9979932069778,178,0.1615388897845419,1.3645801879939017e-06
121.65690122237754,423,0.007983376133301181,5.162754293599003e-05
6886.755311450218,33,0.1416549005316078,0.0002537244779394424
511.34938883662124,450,0.004586767256522574,5.1399616469755615e-05
3032.1658484260665,503,0.010039967623058145,1.3611505994110717e-06
41244.86310153002,968,0.03477175452431146,0.00161628542105711
582.6819529411234,226,0.0015610725519961462,1.961841982114462e-06
18160.54671179262,556,0.14827060138495726,0.001259587496622769
3693.180964441714,54,0.17367099825602844,3.6092305347386624e-06
4227.196385367372,20,0.08700937668965476,1.4348824560149332e-05
77596.91559725048,907,0.015559956686454934,0.001673320668108343
71978.7214755715,457,0.0643325247214387,0.003648077743829897
20538.747392575013,144,0.1354968288622863,0.001644616106792419
22726.212368074062,628,0.0013081895362296874,0.0012704125822267473
26642.018700684624,415,0.008704900606804608,2.145183463539332e-05
19536.496751709867,324,0.0013186311126939824,0.002927913479322838
8521.697772608431,925,0.03669078120019652,0.006420863369056302
15474.218633263647,219,0.002652735370814751,0.003582415159953626
1478.8148805092337,615,0.1842413153697766,0.005710884725624878
2631.2765296092875,298,0.061838842091154846,0.0005273928533476693
1952.5001150611222,300,0.024681724317186127,3.2860301599145886e-05
28938.858758869595,376,0.0019309020518771581,2.2170172876281413e-06
482.06152821273616,560,0.25357996497533913,0.0072581454728018625
39362.612818707574,531,0.009288926817535,0.000805117358853729
4082.3289695971494,412,0.054672212315129774,0.002959784105730238
42303.90200082131,596,0.0034376776982712157,2.511082768527195e-05
27685.934601078574,559,0.0021787027769665374,2.0444303048054302e-05
146.00893508658413,852,0.05716796235043914,1.21821720195955e-06
5757.450008083331,663,0.11866858284557148,3.200541509017386e-06
11377.442961984198,452,0.02066601223404947,1.003393837903801e-06
1298.7675510211145,370,0.043835357188205894,1.58651164995483e-06
1665.814121704473,372,0.007963528874391727,0.005473190197137746
4915.661361961666,158,0.009929048879226564,3.782108815401576e-05
1148.5583200191345,31,0.02930429459952658,0.0003216207529839786
482.23306932550815,907,0.2738797892092977,6.30917898838851e-06
132.60276213073493,946,0.08010491218761605,5.367106414421484e-06
4821.460504720568,30,0.004538239281250319,6.399838077225049e-05
160.85311138328885,281,0.06985896409144743,2.143883922765053e-05
2698.9715041767276,221,0.024057865600398153,8.131855156159986e-06
126.39481159867584,575,0.1618207267762933,8.839536185401318e-05
36811.010188687054,799,0.11096595418537593,0.0007419206735158972
252.962984992953,313,0.011094679342150459,0.0001231878845607793
103.04716689139671,430,0.1670117170710112,4.534295571974364e-05
340.35986517625315,82,0.030636940485161402,0.0010467493476821693
18869.074355431858,448,0.07049073639079124,0.002014863044110876
16775.81682946378,223,0.02618243563053069,7.229675412492318e-06
1307.467995603199,1010,0.0020256468524066586,0.00013429226876755505
476.86594023736933,371,0.14024441273386906,5.189070956918273e-06
881.7679980359028,1002,0.01680128909835743,1.532039938385879e-05
1830.6748069451944,937,0.001776226795028155,0.0012231893436416021
19075.648304698734,120,0.08807956219790795,0.00403220611332321
1988.4717375540558,749,0.026907226487337312,0.0004995845639915819
22963.36766226687,455,0.019631092088219837,4.512750947575942e-06
6606.230165242572,36,0.0012713606508682452,7.92879160998912e-06
118.40105002330147,383,0.028235406488455315,8.873563986195515e-06
10681.020867889614,642,0.02608853628888549,0.0001638360938034475
987.570837464067,744,0.0011343025287742102,0.0013376567998227694
53475.659508987366,101,0.10416317178724269,0.0032922906758262715
3917.1508995635545,888,0.0012994677520499257,0.00013830027324854364
385.8928328355721,493,0.04433252598708243,0.002322365932718039
1312.0162044162873,403,0.010429944331764905,1.1486240321655718e-05
344.68938916859753,608,0.15179061466456,5.990356699359616e-06
630.4639048213378,936,0.050330105724421675,9.653244850311822e-06
618.7457072801325,50,0.0025096322754729274,1.759948522229146e-05
199.28362518938616,366,0.013166272071297704,1.4470387429496842e-05
14837.977588003225,676,0.20639881706518998,1.1505667012420224e-06
118.2800239512299,738,0.010211132754756271,8.251731988647778e-06
365.03567584401605,649,0.0017713268141397094,2.709670527729539e-06
