w,p,d,c
57014.11093410467,1005,0.2416248468602929,0.008835629782077385
11581.77445623491,738,0.02824839561379661,1.088847159196187e-05
3592.3644293415214,2,0.014264347109411418,2.773907475092655e-05
3136.433587241291,299,0.008618916229904277,3.453384459127356e-06
33159.15560122012,415,0.26543997615915627,1.358446448076907e-05
4078.5689496774285,12,0.23742692635446264,0.0006380702829328158
16410.943829420754,988,0.001361008465229136,1.943569800439006e-06
539.7325165081402,10,0.09349396465752821,0.00015580377310320077
2322.86615122012,852,0.024808346188021742,8.959651394906043e-05
1649.7115089688155,787,0.004157106519410992,2.3145125836708484e-06
3140.4122829314188,55,0.0017386828136805484,1.2214997628809319e-05
205.10376511010367,331,0.25694932004124427,1.7674989867105022e-05
2148.361635365114,654,0.005726375205125067,0.001213253590592174
431.95767914397237,177,0.009253956869406933,0.006097610370150427
82358.92563836077,676,0.007684599537229641,2.7508587803637907e-06
2692.188343398017,216,0.004186616951721063,1.896952390408573e-05
53858.59155101129,953,0.02383987985712097,1.3721185584096137e-05
10815.503488691758,40,0.11637092268549376,2.767405267460808e-06
170.02020600180845,424,0.06878687213309936,2.0024772593843586e-05
238.8247879856568,297,0.0035030367756569277,0.005878393097722309
114.87416568499685,486,0.019824668079784145,0.0018515712039480908
3623.9456288730917,264,0.0014228396464371147,1.3792582189202476e-06
1850.85780380171,282,0.0699650578402403,3.326440270042492e-06
4607.283492316452,728,0.06821598409825695,2.3134474127417635e-06
136.0319182955532,559,0.1649412376405107,1.7092460034737082e-05
28026.224725530803,98,0.2327682570454321,1.528538713005971e-06
1369.352318087447,229,0.21938327688564624,8.287405844810613e-05
325.05587631096984,177,0.0017065605201688964,1.9928947032856242e-05
80377.32993732503,793,0.0021550907782308957,4.932473279155842e-06
7425.3819253090105,594,0.011909971868681557,4.332719670465533e-05
15765.475330465766,674,0.07056649552395321,0.0001646778335005059
14571.837979112912,567,0.001736068556160994,0.0009777191693207303
201.47378877931615,748,0.017560363675514043,0.005162818292274935
223.19675261097484,114,0.01889915356098344,0.00015813294901555658
13656.529927617028,804,0.21719061605338505,0.0009721738706424303
27609.002705823357,885,0.273618980233394,1.3649605386005148e-05
56579.565793281625,597,0.006088171700475319,2.1293531380107615e-06
89520.21488159703,833,0.2870007153306248,7.972907297350312e-06
244.48469201694232,381,0.007175658756527648,0.0076416220356355
3203.406847933202,881,0.007332798501580023,9.0684835511957e-06
1179.9624115098827,223,0.04136400913876331,4.1329991492753476e-05
1470.396466093744,961,0.001653102419514105,0.00046877568013292323
96972.82780850143,496,0.11014572588720682,0.0028320113282361207
223.39772068483873,152,0.004475410704451094,0.0005237448945831783
3095.2583956656617,150,0.0018599572923939222,0.006494785302969126
425.0828688938625,72,0.008303298452531482,0.004431035939923199
284.6017830786445,994,0.003979468271970248,2.0501051195668062e-05
30784.195116049086,846,0.08688673285706244,0.00037099733832562416
70328.48790980299,499,0.0024967032011081066,1.3368268354761503e-05
314.4206706731129,528,0.2482040129472061,1.8132058231419736e-05
195.29010124400975,476,0.007512558302017208,7.399232155059513e-06
19348.081764276187,963,0.0527629491952119,4.863489895979831e-05
3231.6182009214394,115,0.20762751624513123,3.695565563330819e-06
6281.665719873254,562,0.002372027995098647,3.064478961273444e-05
400.95650422560965,639,0.0018823415179787793,1.8325966929835785e-05
751.7378039911156,458,0.03208883332714735,1.0567725242082365e-06
699.8928591278066,736,0.04351266976997123,3.183119240794581e-05
501.40755300340265,44,0.0998643189803427,1.3598618730322249e-05
203.7479327055204,794,0.18446480349880173,0.003993382693250155
6517.275070518981,61,0.18723922555992611,3.432306023137585e-05
218.46139586959285,674,0.050923325679862824,1.0999857402222887e-05
63477.72655603803,76,0.27783881441311553,1.1074656233924844e-05
177.99627783509203,138,0.1259591387711575,0.0017645287382075385
1527.1860013335265,706,0.001388348969371,0.00851185242765918
7583.204414947437,87,0.0013075682347597943,0.0017367745314363406
834.6240091831328,81,0.12031425690877844,1.0343985151542226e-05
38533.8735776602,81,0.007080505277350097,0.0004028440025172948
300.2284716597419,791,0.118852758147374,0.0028661400123960084
32965.441064003986,278,0.0020310540702298194,1.2069852573098731e-05
49946.29771237767,969,0.006361074520959824,0.0012279081129214098
9609.125417672982,570,0.0019408434420453474,1.3332514998771522e-05
635.1783966237479,545,0.012178808519990902,0.00017719036753597575
63872.893579039956,634,0.01686168246725943,0.0032038653459332475
9837.65539715922,995,0.017029515826391905,4.2237128758686045e-06
9023.02453849138,972,0.0015813434863912851,4.350220426269928e-05
5914.159685403008,784,0.01029405600183115,3.583063392236298e-06
17828.161853030924,260,0.025255233647101957,0.0015502264630235484
162.06519238639433,182,0.05545456822478736,1.4328289477005694e-05
33578.28653746702,524,0.0045544032892674315,7.950123951135448e-06
6248.339242222962,108,0.08085122323891991,1.115740379232603e-06
25801.134767596413,727,0.01397172973995587,5.502659233065715e-06
2782.6434295015574,544,0.27964167882460905,0.0008336326894093993
842.0266003430262,280,0.029072205614123166,0.0001827678650560214
910.7526738316957,770,0.00312552062026307,6.570155611589595e-06
317.04200038474465,684,0.058584224645196095,0.0010156171865340633
181.9336216154685,856,0.03580415599177231,0.00011460276088828476
472.34063144130783,227,0.007088694559288585,1.6977334977905728e-06
1157.9056208533991,959,0.20707792308775477,0.00020731519063174562
63013.66798002122,312,0.04330060547479208,0.000564077570013008
389.68496035997265,648,0.003777759117743616,1.6008556313048314e-06
216.9458289476451,560,0.022181813667030162,0.00038550248872261877
61769.90674315121,173,0.08732671360035936,0.00017578790883959904
421.22666756925116,218,0.06775366513259426,2.423353439789225e-05
7598.120411881663,14,0.007112212862666855,8.179244231440174e-06
18595.857007093196,710,0.001306760254817777,5.0563817478812883e-05
199.16919455371306,503,0.0020700640785071014,0.0033958351066195316
21429.65078785289,271,0.03215509265939033,2.289723164941588e-06
4705.516706552408,885,0.0033303319900536955,0.0009398203481497787
8791.704135482154,868,0.0028915928354628284,0.0015943056112464056
3844.6807775669768,681,0.021405316539001115,0.00017907421608471275
371.3840361133595,128,0.0422635937020353,3.6633980348418747e-06
51807.14580961512,421,0.036215325260899184,0.0024617033202310396
311.47044630593496,442,0.010433311638171553,1.589023369993928e-05
19731.00085909655,945,0.12831650972609868,0.001375325383111745
1941.8338515579567,88,0.0010602616795325603,0.00014002725309815176
207.76644160863452,851,0.008123683741981786,0.001419847812676447
63799.37621324598,655,0.003457872367023179,0.0001329714121997973
259.9684870290202,425,0.009729049707303365,4.926094134825743e-05
2035.9066458740913,695,0.0015062935599115157,0.0001701817495602126
737.2984480000525,140,0.001953866424020453,0.0008026819091176493
5777.727555881401,651,0.24944528924205242,3.354090553700701e-05
7920.115948946705,941,0.14772874051874202,3.0872985660956594e-06
2803.7685331674725,297,0.0046991938088803585,1.4916124435854159e-05
134.61738929610442,504,0.010189411788705234,0.008235658799098355
32367.07936495918,961,0.0013588803062804,0.0006876596768410688
290.83840398013615,523,0.00931234411206887,0.000247165212437536
1052.0298988760987,774,0.0344826321328801,0.005446888026468781
492.91861334656096,351,0.05670968196841627,3.038306430355423e-06
2755.3373555100125,413,0.04422815294152346,7.1806842894635445e-06
2336.171550414787,480,0.019612507670531736,0.00010803580680457114
8344.581225933198,1020,0.07609892259577439,5.9655218064510084e-05
14738.59638192969,5,0.18150167233613484,0.003812955764853971
76804.84053227685,257,0.003412726168167145,0.0007044635067135756
431.38183380673667,793,0.01086375978456789,5.956825148566973e-05
4170.32260707196,522,0.0013518863190516363,3.518827507213357e-05
35490.10887042328,431,0.003495948103921113,0.004721583911313387
131.78923340994842,722,0.039355578686971246,7.4827994880604405e-06
12007.70930137297,211,0.19056773639325073,0.007212241644308187
8097.073089498531,501,0.20608476406271362,0.0010748003750307657
34982.876978246626,635,0.030439072209142968,0.00038890006079559536
72912.45027423992,195,0.0050911617298736965,0.00985737647358027
337.59078645104915,402,0.005297790767155933,0.0002082319585295557
16698.90600190624,578,0.026311956722540702,2.6466170786447955e-06
6836.246650306374,283,0.016872286065908078,0.0004759726551062657
357.15275656222445,1017,0.13503543756538924,1.0777608783652765e-05
213.7185547400136,530,0.011868670890774771,8.581878492351373e-05
682.0834392170368,456,0.0077143281686524205,0.0033930697585323774
4698.770351761582,610,0.006950510374177639,0.0001815812494769225
1217.330068404108,563,0.010182196708804629,2.53940365294866e-05
90254.1972583605,664,0.029720933046973718,0.009498177542150116
75634.34633045606,393,0.062245767503476095,1.89533100467888e-05
465.1982380443098,609,0.001443363023535068,0.0003168012340649452
17988.86326702485,654,0.0014000803784890302,6.851560932502724e-06
1736.009346903369,266,0.0013008552619113872,7.122599529807226e-06
11269.103309271997,508,0.0021128121497480273,8.012853316773525e-05
4277.6335025916305,449,0.00811074164348771,0.00018806864544785627
6446.552785691003,617,0.06448065886019241,1.0644770164513671e-05
8421.515749269118,839,0.09071397671068694,0.0014406392300418058
458.0018394263864,578,0.23668013254090683,0.0019538982675624756
159.3037489457516,699,0.0034674641428628335,2.0454692972040537e-06
615.1508557785983,324,0.01658754370516564,0.00011285110798723178
15957.730043236666,63,0.003051232507058198,6.136826717907782e-06
157.01638213826232,786,0.004284118409983577,3.3461192372136715e-06
19295.55918180603,866,0.0020583988174724403,0.00020073955680730774
13532.898844121266,545,0.16467517720164337,3.783066497247524e-05
4107.599870348252,424,0.0028434995127801016,2.2682249211382176e-05
3371.9840279837413,297,0.003485265035594692,1.0599047679686428e-05
135.648323670254,483,0.001913561800565466,2.339878042748041e-06
547.2477876113726,873,0.004279633777633867,0.0009083763382349156
106.37424941764297,385,0.041845211207999854,5.823306216939553e-06
847.7083507037803,181,0.004036895617121858,2.4237252768008743e-06
40669.92233202748,343,0.1947160155383454,0.00012741340612113726
6838.173513467794,735,0.0030629407713148524,1.680539753655218e-05
10421.03897023059,57,0.003132284704037107,0.0007630494594302748
6729.573231464684,423,0.0034107048463794683,5.6488048825870964e-05
72377.47704412355,389,0.008705585407412737,7.070155260081855e-06
189.74948013080322,493,0.03302355052335121,4.7955207077410606e-06
40444.400674148805,611,0.014694747059764141,6.79986061381475e-05
10605.450154657821,565,0.16403052003559013,0.0030445874997488565
62993.40322976079,1006,0.0015946336783522902,0.009380413679898203
19151.024218799328,864,0.001972968167655427,0.0021249849247458297
279.6163574910618,125,0.002405242423013012,2.2981438405974745e-06
45647.09154256156,426,0.21816718459413711,2.674959916029751e-05
