w,p,d,c,speedup_model
1660.8990239766122,412,0.1043087596732339,0.0039305950313914,3
883.0238943177764,992,0.146413017374773,3.7979287530924114e-06,1
2984.4297498516485,370,0.0872689861305288,2.075350532687926e-06,1
4204.279867831296,84,0.1397708593175071,0.0067329220294125,3
76772.52737491186,592,0.0964756149489683,0.0001049870012252,0
23600.4941658348,953,0.0196182056847754,0.0013593454577913,3
2398.493635558847,355,0.0150578445690926,0.0011932054166336,2
156.60485074966107,415,0.0013566415601468,3.161392409805818e-05,3
226.3417346123421,503,0.0030611637266628,3.1235884678449165e-05,1
121.78046201468013,224,0.0895935157123683,2.259420605012321e-06,3
11562.887549189532,104,0.0611128707750362,2.309499313098629e-06,1
16318.354994233016,658,0.1325437623263564,0.0010519175031166,2
166.28866318901163,646,0.2682387696034246,0.0002540191218569,1
53304.28045712643,539,0.011871350256046,0.0001171792648526,3
11272.55961529663,756,0.2346973370245889,0.0071533579535771,1
195.02022859911816,448,0.2129442372604832,0.0052635150668779,3
730.2251397139432,55,0.2326204514960607,3.764333726049047e-06,2
44211.3456847824,591,0.0016474096385241,0.000842479201147,1
948.3624044288354,733,0.0122827124017817,0.0001564367018815,1
638.127784852243,657,0.0182372048997503,0.009099129420392,2
4076.316692171141,1021,0.0019755928692487,2.7154155516944155e-05,1
14852.693935017034,636,0.0262599630585225,0.0004900196739142,3
939.1224228882802,164,0.142421487423152,9.18473250382946e-06,3
7966.229720079288,891,0.0273834967475351,0.0011626414105143,2
5499.641188598171,17,0.120139734809985,0.0001027312599091,2
2887.040069929012,143,0.0036385879019543,0.001048737582629,3
673.455320839395,286,0.0549105599503763,0.0007170244039773,3
11001.366353906276,969,0.0233985658180667,1.7475779608981604e-06,0
7461.618057391363,535,0.1376450288312628,0.0004629412205368,3
76840.37993094826,202,0.0047217043791431,2.382110283613504e-05,1
72628.14969877999,541,0.0565351485253191,6.776622386933916e-06,1
16489.44735198965,1008,0.0339154839887728,0.0002697213058779,0
34098.751604344434,245,0.1617267894598092,4.287648284713726e-05,1
2044.4009629481343,969,0.0172713943780993,0.0078458290988985,1
674.675878869793,944,0.0216424400431944,0.0040445185317257,2
45642.235647124166,736,0.1063015738443175,2.500813720693772e-06,0
48929.55109893106,162,0.0058044736251338,2.09232180127694e-05,0
222.2548206694355,427,0.0305111401588501,1.142731496432644e-06,0
35435.095303371665,175,0.1996509848306362,0.0021478708542973,1
90285.96682196535,871,0.3144053466523817,0.002063322454757,1
13097.608547155747,546,0.1981321242058961,3.8680954141181975e-06,3
1041.567999669897,7,0.0356869455239318,3.420470293175222e-06,1
63219.10684086539,258,0.0148571551432842,0.0002566094565214,1
1022.5996248583332,842,0.0589748739509393,0.0013851834359476,0
518.6840600808506,928,0.0094029706452935,2.9207107019189897e-05,0
13956.23278975102,724,0.0990663044733567,0.0023317990861227,0
3720.525195115833,998,0.0020339764065307,8.581785388471626e-06,3
14867.07748621474,531,0.0065107752486906,8.926415132507148e-06,0
844.228493662713,584,0.2874889288882942,0.0013416336483989,1
759.9911482091316,768,0.0189087157806331,4.715195120310993e-06,0
3450.611432218412,534,0.0013994440163157,2.865822061650408e-05,2
95238.9215028671,761,0.0061524528934216,0.003907144451643,1
1610.440751041325,532,0.0207939333937942,0.0032752156940141,3
171.7876620382277,223,0.0752443306195833,0.002425261668223,2
560.9111096532812,361,0.0123673571918183,6.683889780127802e-05,2
1316.0741574297572,200,0.0026105333246848,0.000229057162641,1
375.62777765717175,653,0.0061978054697733,1.618981351315691e-06,1
3545.537775017988,440,0.0067098241334774,3.846518843271922e-06,0
7579.93540336205,381,0.0029269630801974,6.631856868499271e-06,2
13022.989356839766,393,0.0740244585465177,3.128198470705657e-05,2
125.977316146476,718,0.2453820101559753,0.0061092696772163,0
6939.634252393536,806,0.0163345719061994,1.3656926653377869e-05,0
8073.3466831761025,334,0.0105552242423302,1.967135229772748e-06,2
415.49159947073,338,0.0075049815517141,0.0026538988101311,0
33182.53242924993,652,0.0011352193304255,0.0003706336963279,3
4537.762820673218,10,0.0033184275107808,0.0012779197852866,2
398.4452294679989,789,0.0464808400115259,5.587860160311404e-06,0
1245.029248330604,158,0.0114203492433969,2.8753517746018044e-06,1
1313.8421683466152,654,0.0023511369653631,4.666718879422354e-05,0
21649.88868668843,746,0.0318498256392798,0.001313874382244,2
242.42812965668665,13,0.0079524545535282,1.004282448297469e-06,2
1894.1782065792968,500,0.0913376985644428,2.2393950301657348e-06,2
2968.5261743818214,122,0.1424930914087616,0.0064113393960475,2
463.6131228352834,47,0.0270290115186004,0.0039844713145294,3
