w,p,d,c,speedup_model
7737.939939260327,806,0.0015415465886545,5.276591727655736e-05,0
54381.90050395065,255,0.003703023044854,1.5340961019824126e-05,1
2030.6257644677464,781,0.0404169705447577,0.0003635500630593,2
43293.92944254914,932,0.0354982826099674,0.0081505759508725,1
22980.566892513063,735,0.0013997617374438,0.0015129122437386,1
104.78886838978632,386,0.0034334542581878,1.0345588539958146e-05,2
25841.506857979264,695,0.0124645814058247,0.0069011423170193,3
18436.43074591062,490,0.0113572595230814,2.558370945081188e-05,0
12085.277798832203,374,0.0020570482009643,3.102565581526885e-06,0
1415.836621397007,290,0.0269924897156106,1.1204511926767923e-06,3
91528.90670735097,27,0.0020257944363428,1.1343992093836653e-05,3
6933.050912205675,699,0.0014736977919632,0.0089386283888287,3
665.5394528601057,505,0.0137071326579585,0.0071222091669711,2
97129.54453012523,768,0.0465686484319466,2.534853083832677e-06,2
33764.614461102654,155,0.0010416508184352,0.000459271547475,2
41778.97787364847,811,0.0062231794710421,1.493855686988654e-06,0
3328.7513839562366,188,0.0183729608359746,0.0008259807680055,2
460.127607576572,802,0.1793229764640675,0.0048219486816522,3
5568.635950576073,600,0.0045069416035073,7.998487849974796e-05,3
1629.0741046329938,927,0.0055248403179891,0.0034319524988341,1
1972.848938063633,612,0.0013868889164595,0.0004532708546825,0
311.5774744274984,418,0.0161949539919361,9.950049574611813e-05,2
8496.572631650788,55,0.0087675462162711,0.0004435163505554,2
30729.09672707234,899,0.0014195064803998,4.430779800561273e-06,2
9330.823379441224,557,0.220414966194489,4.913682877733846e-06,1
259.30522321615507,203,0.1107447725044075,0.0004106700697138,2
150.1877493875805,563,0.0025677417495161,1.7267538067072166e-05,0
21295.90695467412,324,0.0078014958442458,7.932580128773886e-05,1
68630.59836845357,96,0.09880911498586,7.87711961864643e-05,1
42250.94887802661,569,0.0244107821138283,0.0004389672090998,3
3695.7964106136055,400,0.2832561857434501,1.296634886204163e-06,0
1040.7242168774785,811,0.0019497820662944,4.263002941789733e-05,1
51919.3080386615,218,0.0427920777429495,1.3513882391453495e-05,2
5079.4468813746,509,0.0065314053488225,4.283278979821141e-06,1
163.14169784628308,989,0.0045561201092958,1.6509708469449973e-05,3
22854.575232074763,86,0.0092760283931586,0.0054859033612733,2
100.8476255674362,34,0.0021476964912094,0.0003825611764485,0
70680.07969965765,375,0.0019060517443461,8.596610545800039e-05,3
671.9799766897381,821,0.1059420148067866,2.974619044365072e-05,0
3885.366675053512,710,0.006058992376502,0.0048736741976191,0
678.4600878890844,911,0.0128677290077165,0.0001811415135787,0
98026.66662143484,185,0.0567127729280914,0.0004463574975187,2
1646.5689838175508,585,0.0017837665349415,9.823533534392772e-06,2
1005.7631315692416,447,0.0080796202261747,0.0006899344199084,1
13799.201689572466,175,0.0119604818304695,1.7970325948856778e-05,2
239.52773928385804,933,0.019707354893392,6.99291331306161e-05,1
34427.80973270754,674,0.2908021195531782,0.0001512509239377,3
4205.802784639502,979,0.0013499954293019,2.2606292490267054e-06,2
18547.478643479844,464,0.010997644295972,5.4952053242510686e-05,0
261.262119698911,378,0.019473044799173,1.0327020331220722e-06,0
5843.209266260308,121,0.0192359338428948,0.0001188067009385,3
153.42603057251483,472,0.2262490764362571,0.0001782993362648,0
11040.235411811913,310,0.0289383705156984,0.0003030578596244,3
4004.929526015996,496,0.1634718003464019,0.0022696633085238,2
3902.117549997916,854,0.1029862005635704,0.0025988228054849,2
