w,p,d,c
1842.579832232642,964,0.12368203531289663,2.2845012717549575e-06
7117.0875468441445,567,0.07109550069951326,0.0004879758264536837
2666.485111891128,239,0.00456739189318814,0.001697795862366879
77360.62826510596,278,0.10128470549223839,5.738638809925457e-05
2816.6693535279665,762,0.009279531551554487,0.0005207354159069648
354.243464920172,871,0.06700345976800004,0.0001196504129020149
82420.21859662276,1018,0.04868360369524251,5.976620340234406e-06
1546.9926648455908,366,0.03285658392985938,0.0020779547906697006
50178.08101437035,180,0.10814546635249972,1.9526502275462842e-05
7500.790883076647,298,0.029683661248893333,0.00019934034967670334
22389.937401972686,615,0.035296803686961566,0.003584565852973358
194.37521071659856,601,0.03640791286838917,8.35299565524185e-06
885.3232347880114,373,0.012613152639426884,1.089284421871896e-06
1214.2727239519277,763,0.003781658638119196,0.006099182706038268
36801.11641147017,841,0.10201704503422437,5.4613144170795914e-05
1608.92748127278,441,0.0024751478580211793,6.125453436422525e-06
111.73520107223783,378,0.021816420154751392,3.223713734582673e-05
2102.633388471603,667,0.0641538081306217,0.00023601796929419803
2968.480985992501,319,0.03552080684655964,0.0001397772005437233
16084.587773721989,858,0.06552504743014088,9.067134835986682e-06
4174.775906257415,613,0.00937628467172924,2.390856131555685e-05
58601.15455926762,454,0.083497888667539,0.009489228860902437
573.9446485057841,857,0.203115751764605,0.0002488032824909896
1291.1038826914237,196,0.004746917537087881,0.004329491900576722
425.1564040597188,204,0.0010509019561648456,8.23893750633932e-06
445.30153809654206,1022,0.15382218463910755,7.632961881957288e-05
179.9620185265391,601,0.20885127666201647,3.707639996690637e-06
281.6484487606435,593,0.014289784472923582,0.0001992694287528858
5571.02719042497,190,0.0037667265227578866,4.851017804971125e-06
135.22923190249108,642,0.07437093696322492,1.5110272702645331e-05
1242.5642162442723,976,0.012875627929573894,0.0007072057188353784
8205.489957314481,703,0.15893804462202726,0.00013826089030289322
138.59149994747622,630,0.011299664752388843,0.0032034298464308324
95010.22465249801,461,0.008010488781010846,5.786003493883544e-05
103.32643799966888,508,0.20040097904203244,4.5820485809523135e-05
462.4162266690193,851,0.001190286478176689,2.047419477964535e-06
541.1260419302176,1016,0.017656372851704863,6.599588488778298e-06
1763.0903778346606,506,0.13707046630449238,0.009554812405237657
3979.906893768223,980,0.025392868937896378,2.2841634456017753e-05
1106.2127290652452,966,0.12278645581612084,0.004179521660753013
7474.016380000194,757,0.01487209069805545,1.335369721024619e-06
70754.01719462998,496,0.006809228844385523,0.00022394352526291042
1766.6709774045958,678,0.033413124123310975,2.611399349640217e-06
702.1189954406394,223,0.28471608381267627,0.0005160749544056364
182.93212799910103,345,0.1944102166280513,0.001600932479621801
312.8311478202659,338,0.035091589903524754,1.98865530333691e-06
2863.390780189053,175,0.04184488731335239,0.0035076517823149802
279.1904489447738,855,0.18341660739767437,0.0025622561833317454
1089.113931072507,342,0.014337200589326806,0.0034857378633721546
195.60025804182388,529,0.009349916976125907,1.162119702895129e-06
1308.1099129750623,168,0.05811598171680433,3.0840794166106046e-06
14324.878145952216,465,0.04397671056574458,8.943373200869236e-06
59238.06789748822,659,0.0016552108507363534,0.003398934893854582
1748.2455625075193,897,0.0013198099188432436,0.0014719846906032757
748.8859251270817,238,0.025822792413991952,3.6234650357549795e-05
35761.735339078026,501,0.023486257459407436,0.003052180325449259
1414.6586070559345,6,0.304169489163439,3.9408112995097985e-05
4950.484749247372,371,0.13601143874434402,1.1367641897945152e-05
210.39628854958735,161,0.007669681218714204,0.00010688876168702844
74334.865788931,967,0.022823856051102154,3.983021905053759e-05
29878.28364988497,190,0.23850261285577665,2.931525715919121e-05
67465.11257626672,944,0.001109039791624997,0.0017320265595414859
1104.4529712044246,7,0.00936487882799481,5.333884765834833e-06
150.93402182123478,780,0.037441114376117204,0.0005150960262672765
462.80278037680347,426,0.22708999356199622,5.949129275313285e-05
818.3425252504305,914,0.0021553853964789795,7.024893019165968e-06
1347.2325583620004,687,0.04599702474740362,0.00017171799919134498
32160.925018953705,927,0.007200442272547093,2.6806540679681836e-06
138.0926488376991,871,0.040362487915790994,0.0029628320958402267
57796.63661127993,374,0.0039889882957368315,0.0015891332806482433
86601.04439322244,870,0.014320986345879964,0.005512088739803818
3277.9103377941105,825,0.010537371449327959,5.018452517118439e-06
2045.7611004169487,1021,0.013436915725560633,2.6121160579726246e-05
65826.77135551222,998,0.00927946175932901,3.4351007798474984e-05
7909.55024439167,743,0.22803887180796106,0.008866136048649309
1054.10788738904,507,0.0017426677424464488,5.4423400829485926e-05
2871.1673557537965,755,0.02369245885048743,1.1481667037330809e-05
106.35358684607242,558,0.09611744328919139,0.002410918809019734
168.13117412689826,103,0.021958457936312726,0.0008276096961579067
1946.199648822577,4,0.002088692507026139,1.2403263261087501e-06
6617.070013449836,646,0.02726352678445096,4.589202435369134e-05
5130.473504266945,884,0.04634465001667948,2.0220339784209594e-06
7234.012217794719,827,0.0012922761946033729,3.491028254841323e-05
55076.6168615068,253,0.004171000478553803,0.0026011715294231835
2385.960937000445,407,0.13210899039138393,7.071676127062146e-05
17167.956441713515,615,0.0035333891135896816,0.005428469042590404
427.86329623119207,246,0.0012966504282030673,0.0017791891190640761
1043.156627542236,530,0.0585731019563005,0.0013038166756828525
33601.88140565666,503,0.10442469137726279,1.1142097680290966e-05
73699.26270006139,424,0.001887667162113666,1.4279485134071055e-05
61403.87595859459,650,0.0659642158878356,2.0560735463568334e-06
1030.938604636243,181,0.02221404904169364,0.0001577564367084959
56164.135432420466,102,0.036525894629091116,6.317512510716928e-05
326.861193894287,225,0.009847551974167123,0.00015491695692075862
200.33084196600046,350,0.0017620812356553546,2.1945975997292217e-06
2307.7001760541966,613,0.00607753573489638,0.0006311720483529857
3632.2820117654687,237,0.022672159740619535,0.0020052502929094555
991.519705574489,666,0.11436455127017443,5.406033968965679e-06
62906.98009688617,587,0.011962854554180096,1.111052440674736e-05
11814.596299158455,652,0.18148203947004427,1.4860853181064565e-06
53120.147860619894,70,0.013961829503629045,2.7139318615822977e-06
3268.310213518138,670,0.00667081481914517,0.0015731405047955268
78786.54187897366,111,0.1578875100635236,2.1452748098571868e-06
231.37700602595686,599,0.0794131226140606,6.883458140002514e-06
1088.0400370426285,172,0.004226102846149583,3.327601223102668e-06
2714.431742080731,763,0.04423348428364822,2.983957508834778e-06
123.97892346268291,126,0.014987752508698623,9.410634433660492e-05
13969.838638130366,777,0.0012795449400919384,1.1962022512086275e-06
766.6842600494442,351,0.004136758643382664,4.542513947005482e-06
2728.337972507678,144,0.010433125710193525,5.756217639524005e-05
573.0566064015775,715,0.0037368854351670262,1.0032898843213455e-05
113.84911399014021,905,0.26195583653064936,4.534329796256755e-06
103.41157743059091,852,0.0026375370977641324,3.751963123715531e-06
34353.43064885214,989,0.003603935406397744,0.001463851181300258
43485.262548100996,201,0.22530136626941297,3.1915938288205396e-06
2828.3314871821876,679,0.011490984066797097,0.0002766384070178807
6503.890571075466,432,0.12602882764261608,2.7033902323728987e-05
2833.0436264080395,462,0.0055126175976709605,4.781364320568036e-05
2518.534157847787,324,0.007863875598536322,0.00017187094632765306
11756.893060309942,385,0.001653485312777074,5.0425213686578204e-05
863.5402492679136,233,0.06994267736407576,5.1923604322260525e-05
852.3621123104056,748,0.0029694389906207014,0.0004757602169736974
122.55805136161226,942,0.0011791326422247754,2.0639738996246707e-05
19915.32763322129,839,0.02859105307108201,1.6725112851376872e-06
816.3849441147562,465,0.005060671577673727,0.002371343898454985
2621.5421796089804,43,0.0025730278262975008,0.0012747280795265313
28136.95230681071,698,0.2249724593739129,0.0009578483700813755
3005.490361639286,562,0.13891098603935043,0.0007683883196793858
41159.493414628814,315,0.13737545366200432,4.6129879427812614e-05
457.9013016420097,179,0.0029519703347347125,0.0035618946674301263
373.43643527342823,152,0.013506740191064478,1.3855360179446573e-06
941.4258902291704,77,0.2997674699761537,0.008654561781260197
4971.142633732029,436,0.25873015176646524,0.0008862100013983482
7735.789441894076,123,0.15455081273068938,2.470744748566648e-06
45789.169911717545,662,0.13176783250878696,0.0026694441896333975
2582.3929724748737,342,0.0019413964400179645,0.000440145516565725
7658.536593474184,418,0.009593273209210253,7.5020020749303454e-06
575.3007915623961,544,0.010605247610635115,1.1831042482326938e-06
137.5995059287043,65,0.17549937578577005,0.00022895895954229704
255.884428050906,384,0.001997967442407165,1.212724843327369e-06
59752.51886098707,889,0.016525320340528026,0.007877033989174002
12431.144506819775,73,0.033363457068917614,0.008626376588698335
3611.2103831206646,692,0.2426747511424686,1.4987012422301073e-06
506.5449279131356,852,0.0033356927462057156,3.838067510431127e-05
242.80235766735456,234,0.05507103379941122,1.5422189017945443e-06
28828.842350943625,251,0.020899050985955032,4.248656154704901e-06
181.3847792964112,882,0.008003659885771978,0.00016412850539005656
137.3724532994397,257,0.003351749396123568,8.58326233756942e-06
5732.904276601298,489,0.060264061198581215,2.3631019912958626e-05
6208.8787274861825,49,0.006840716847127059,9.806573229594489e-06
84722.69119987919,712,0.10913186511163023,0.0001303580818083704
8260.271405858588,400,0.001253884754774274,5.781987630466452e-05
1174.4051274723727,904,0.05480104362843514,0.0005903450285810289
79774.9911202897,769,0.0011945897255974662,0.00010215335009401126
6179.359163177542,252,0.13543313805347912,0.00901935028775657
16950.496581125175,49,0.0747732061232942,2.1880501689467232e-05
129.4489895813866,595,0.18326572206280822,0.0028672950506323245
145.81011039641726,17,0.008920222015185601,0.0006217151779175299
101.80285229733131,603,0.15946071214152194,2.5070917130705862e-06
21855.35133331743,170,0.037074947028209355,1.3427992863798649e-05
167.87566830714843,385,0.030567776805367104,8.24226749592364e-05
1010.7692312648909,708,0.13292747685668208,0.00014601549604121127
1507.8800919280352,556,0.280036659194326,0.0068259594565462265
2659.003586800911,213,0.017309659399531874,0.002510495950037304
22883.948552047244,956,0.06713938381358679,0.0007177863654833408
51260.265722448516,312,0.05225399453087571,4.814933902623702e-05
146.2000835489616,141,0.020346226675085944,0.0021294323674676883
397.65000761258585,248,0.0010859905811333329,0.002806846565643215
2523.223936198713,363,0.04703848404759215,0.0007569088471677562
