w,p,d,c,speedup_model
2245.8031246240103,482,0.2887569577047362,0.0014555551504576,2
1059.5772592249043,244,0.0035493236813058,9.69887333378787e-06,1
307.48183920663143,129,0.0106696375163444,0.0002992143625561,1
93910.93385566524,412,0.0021239964059366,7.699930384496746e-05,3
2268.0493533420977,548,0.0028044632555527,5.7471319742491045e-06,1
7818.982836520773,376,0.0235132027208993,0.0016455433314495,3
2019.9676465109085,473,0.0319688250411647,1.8239794090830613e-06,0
89909.2444869165,347,0.0552892162579094,0.001506270256643,2
11687.290321778612,813,0.2050195103310541,0.0044916917542285,1
455.40959401342366,503,0.0050568842450209,4.05662446735934e-05,0
29917.338928970723,315,0.0017368650074155,2.405837990696635e-06,2
508.13403063431934,940,0.0014712905128069,0.0001720123009637,0
28666.825612360728,985,0.0109349866869603,0.0005420474064402,3
3502.9217623252543,154,0.0191839139046768,1.126501863733185e-05,0
16185.450871580942,966,0.0022336732281286,7.14791889637798e-05,1
1213.9815351356017,493,0.0149607102803273,1.0863819872109325e-06,2
39278.7190257671,177,0.0063624943668013,0.0055097003519722,0
7644.173345615097,720,0.3000567981803449,3.5303084922242374e-06,3
68872.02337191759,993,0.1518686526222199,2.7738705424926664e-06,2
195.53978369161425,13,0.0045107755473933,2.08576429873284e-06,1
900.3794602933585,908,0.0293333819556365,8.917216497733558e-06,2
485.5527052835008,432,0.0775822864666059,0.0004880724695467,0
2495.6989743225545,985,0.0010764217205463,5.8486089377425466e-05,1
6025.538124115558,174,0.0040626808262432,2.4497485250486173e-06,3
4383.734130968071,511,0.0171617676612307,2.3892673888628084e-05,2
126.88623622119265,881,0.3001842417419412,0.0022715985428194,0
13821.69580120728,747,0.0033869529608428,0.0003975311293086,0
76200.91941945639,33,0.0116622387567464,0.0056711872768454,1
29021.29013971069,511,0.0010458975119401,0.001701510359107,0
5378.418212195923,61,0.013871633007856,0.0007559453249059,2
2880.415417023305,862,0.0054229296487705,9.01197528688704e-06,1
77172.7619836436,258,0.0673477681996791,0.0001683253009813,2
3027.1936696368457,714,0.0014595325896125,8.683457667104836e-06,2
1634.8172569561466,623,0.005243296644966,4.4931731986805805e-05,1
8737.666075571795,628,0.026931378628042,0.0001788343543667,1
1815.460022466042,156,0.0013172989777519,0.0004939716946542,3
227.8166359399436,914,0.0075894576073937,4.576941234080991e-06,1
2119.050486852735,93,0.0066204500625416,0.0063635932191795,2
8481.020119140207,475,0.0431925414094747,0.0008016982680525,1
28242.39842467954,675,0.0013322999466127,0.0001848966028423,2
3045.3588363893773,768,0.0073137197355485,3.883867001689863e-06,0
9570.271618534383,322,0.1105426007172564,1.4524511701710451e-06,0
4337.887441064486,57,0.0154037452304999,0.0004753514230142,3
173.91190836484634,783,0.0052281296122196,3.570618794150744e-05,1
767.6618130537556,334,0.1324807484209283,4.399116275613796e-06,3
1252.6573444371948,971,0.0023266995290549,4.927619855917039e-05,2
2421.3404451611077,577,0.0072502269284548,2.980741423084757e-06,2
270.20232720968994,325,0.0050107907172531,0.0060369879932074,3
500.551324379791,851,0.0986902875829925,0.0032204332435038,1
39433.07244004082,321,0.0184714937710628,1.0395720826501244e-05,3
4582.561069177846,662,0.0026734119953837,9.9828402253197e-05,3
3350.5681863211066,641,0.0961281385687726,6.464263712388225e-05,2
34952.56795137131,480,0.0115306284638131,5.56630758748249e-06,1
2321.185610718801,700,0.0037396927839293,9.531547096003026e-06,1
23816.568308201917,817,0.0335022331256029,0.0004224088621784,1
1114.6401217035984,975,0.1223472775293167,0.0003943198723383,2
1286.8841734209934,941,0.0011807572675303,0.0087245117879613,1
