w,p,d,c,speedup_model
291.73935079204506,230,0.0019080909363076,7.601263350524342e-05,2
205.71037621277813,616,0.0177856556221643,0.0014779298022362,0
3184.41448564784,316,0.0026751275787962,3.7722395588895296e-05,2
3547.221477050481,854,0.2790563038726367,1.099975789906013e-05,3
832.6696249195911,675,0.0256440887680233,3.361898751033952e-06,3
4070.477680088443,83,0.0013173272583911,0.0001611494584281,1
6753.070351975658,893,0.0124041451005932,8.836998098841873e-05,3
367.2444695816063,873,0.0738681786797321,0.0004610909252525,2
31456.28452610884,354,0.0401269128456028,0.000796005483377,1
2488.034497508731,478,0.0047925160889293,0.0007922702022011,0
2975.96002894668,149,0.0011896334704193,3.789403688731322e-06,0
8611.774558816947,599,0.0791158590201444,1.0139280455574418e-05,1
13623.238602391604,307,0.1194253632004723,0.0075098102484813,1
545.1657642972589,345,0.1661908820672892,1.685896213316864e-05,3
62403.870913778745,838,0.2461940219134219,0.0081296525377727,1
76958.79026307937,915,0.0040556367824796,0.000515099942389,2
3834.5178616064222,32,0.0187021244196493,9.318514681593443e-05,0
83928.57803786825,100,0.0061854554895764,0.0006351352189966,3
3429.409594782455,267,0.1015758510470417,7.347860127723524e-06,2
27094.60975330668,573,0.0138495905821779,0.0018557678690581,1
46230.72401084189,1021,0.0011707076685799,4.99034340798036e-05,1
263.4877420952283,637,0.0051640115262085,0.009754055560342,1
102.5679625887989,982,0.098131239493448,1.266932548731894e-06,1
17734.885639010987,455,0.0014510507865692,0.0029371376883389,1
889.6973787303536,769,0.279317965659188,6.805001325981658e-06,1
2238.611296574816,177,0.0115512791632234,1.1824547622426012e-05,2
45135.743463570405,410,0.0013791504498635,0.0009569920475425,0
330.44768338800174,439,0.004528933908264,5.288575657272382e-06,1
7483.027183253112,667,0.1814607945389845,2.6300333726909316e-05,1
65213.22732995586,979,0.0332717092229986,1.2032177063758854e-05,3
21643.02580942214,376,0.0092809881627908,3.680850424404419e-05,1
2581.322302202751,661,0.0026273349865566,1.923147717764073e-06,0
3170.5295736678254,22,0.2208704158949218,0.0003014360536692,3
61069.58039720598,275,0.0060535977183739,0.001544184301887,0
450.2727554730142,312,0.0032345174672205,0.0001494330961743,2
474.9221806646081,375,0.0096421775879503,0.0008705417281466,2
2735.559979287055,929,0.0112856903269016,1.9801966538795973e-06,3
135.96503228070384,273,0.0034806163128498,1.5410444216989398e-05,1
2011.9716156326235,239,0.0484772633923713,6.7767410131624815e-06,1
43902.241138614205,873,0.2851371142619112,0.0002230092327238,1
41815.462691136,413,0.0883815930326816,0.0018237190238044,2
15135.65205162106,935,0.0779959085322185,4.606690839239356e-06,1
