w,p,d,c
1503155.4608022268,457,5.493099443677499e-07,1.3226998815574098
3189256.9608156253,3193,0.000160181978863867,9.257277743602582
2943040.9273424284,3535,1.708165776398095e-07,5.715264724640615
604299.0947685374,1767,7.122397363887442e-07,1.6123925154626162
1660776.121688564,3667,4.553256247920948e-06,3.307796611214293
2222524.5477545382,3267,0.04880567695899609,14.54518169553206
2641715.1008953312,2650,0.0006304825267470288,7.072138871418442
3401781.212247057,3798,6.872423428311507e-05,2.8121854068528087
2054047.9857205353,2165,0.0005339874713641961,3.3913936555069952
2812344.6559513076,2489,7.458860287089988e-07,2.473807888835985
583348.0964165176,3590,0.009179757506917645,3.1958649535448798
2237261.4786831196,2502,0.09797773593071862,1.3802390093003076
1217897.0196811068,3636,0.0005282195064597785,8.863350773904564
764557.4020038241,891,7.868861114168155e-05,6.94414643756093
684389.3361752802,3216,4.1142960162774163e-07,3.5349501977003666
1950844.8463741392,1042,0.05480252976725149,9.467107425295866
1170289.8704277459,3186,0.0058600780022863485,3.5900630718244164
3036678.165154918,115,0.05194476830966321,5.3721498140218475
1782834.2874322238,1948,3.625863812125986e-06,1.897321277892724
2823347.1611494734,3162,4.783965054204735e-05,2.2103054846622827
1915471.938451192,583,5.925950008736958e-06,2.832086483258837
1885124.8100549604,2605,5.8965882502072194e-05,2.0829022670765083
1577848.5867380977,2607,0.0033382154697977006,5.927743218362084
3868130.116746662,3721,7.640688724612691e-05,1.9982780226246362
3713263.6025197413,2315,9.958010616813879e-05,9.728219443950355
1110903.983505158,2588,4.766816969094414e-05,15.680290211480568
3824828.7802425767,870,0.09328970059113754,3.5375363456586495
1864218.071518004,1904,3.6903224378542536e-05,2.925036000479678
1006352.3537164532,3504,0.0031730280961634076,1.9026051099268395
3350954.5851678983,3529,0.07532172229035013,1.015799482997718
346495.3067425338,3728,7.44602970327568e-05,1.7735537011562013
1311131.7167495366,1137,9.429078318649706e-07,3.5682321228491682
1098502.7571676024,2441,0.0076878050906597165,12.302068961444277
658849.3397902948,2768,0.09084856526786304,8.670542088563767
3976569.464237849,1376,0.0023036173879221354,2.8787157612633303
1702566.923960972,817,0.00012578845262730453,12.875464993368674
3060723.740800208,1645,1.2260121573169025e-08,7.657535633892381
1965284.6719263915,565,0.022172929531353826,7.310108427859291
482320.2393014684,1232,0.007251056624790669,11.775993921186853
165614.0410575725,2596,0.0007900023463108724,4.734906744878372
2376788.418709828,1507,1.4663719970238209e-07,15.33730444807412
2991566.944607382,2475,8.201960026722876e-07,1.1501643070433238
3779167.152806388,2179,1.6804362215039558e-06,1.8777357637932055
929271.505381957,3932,4.2910811945906737e-05,6.114313082666906
741156.6870114224,3867,0.008752125638464186,1.3438605940193478
285867.1153359217,3320,0.03300129078080236,1.4003383453136133
316967.7017906369,3942,1.2612574117494334e-07,6.7061772263812625
2540644.639389967,589,8.223056809600564e-07,8.203480362836608
3954441.7553409827,3080,9.031103437864341e-07,3.0851734683308365
