w,p,d,c,speedup_model
544.3308697692025,335,0.0043212117662773,3.248982696970338e-06,2
2432.623251138792,365,0.0887856499049537,0.0002488802077403,3
419.8645629535431,194,0.3004625196473681,0.0010918564817652,2
415.2761337826223,1020,0.0794309509399645,1.0356175025257e-05,1
2363.193098834103,190,0.0010441347247749,8.821745279501115e-06,1
17100.585312654777,862,0.1865397494599239,0.0013270644057989,2
328.2927756441035,269,0.0052782570765147,0.0002097183236816,1
8480.067269729314,659,0.0131724456065315,0.0007976799623523,2
394.6661332004405,590,0.0113443980225768,1.0923733297000904e-05,1
17660.603540418386,1012,0.2462205598114286,5.659473322946919e-06,0
310.0564931358534,658,0.003684513144959,8.485401516267965e-05,3
127.43171960514591,23,0.0037381442952582,0.0011230530864531,0
72649.42897957224,580,0.1494161141894884,3.3832329784205413e-06,1
599.8738774437021,347,0.0481625447545295,1.1823758288371635e-05,0
5151.147567824069,274,0.042964343697533,0.0005745843060184,1
155.57961722125722,786,0.0267202240269301,0.0011259240797497,2
1565.5364726788234,186,0.0640321933243645,0.0028537116283766,3
18858.169128680416,110,0.0464000576035249,0.0026079771877861,3
10237.673361643456,702,0.004981479710781,6.469560797410849e-05,2
45306.10458375932,659,0.0030509852041653,1.5482030101420182e-06,3
82106.49667922998,325,0.002295388713124,1.1241141574151604e-05,1
17324.874752878273,15,0.0045585728488006,7.601298918607003e-05,3
41524.922999125374,189,0.1513580671578754,3.647743965640567e-05,2
2340.893965561494,393,0.1015503984548363,8.5309807826379e-06,1
6336.579871996421,204,0.0169614337683744,0.0057043338378518,3
2266.2503387448583,588,0.0556435426903717,8.114909825455873e-06,1
47425.86533014653,326,0.0102767130031216,9.728643679316464e-05,1
4947.033311202009,739,0.149179822363892,0.0022496236208182,2
82864.70436858683,246,0.0373241335174007,0.0001430512829225,1
27449.157808549397,85,0.1924412571935053,1.182129266251779e-05,1
573.5041446246753,594,0.0033835560497876,0.0003692323507777,3
11030.667805579604,771,0.0079347453042908,1.4626947879124916e-05,3
21902.714920174552,55,0.072235483578447,1.1986186994547775e-06,2
1707.3055269252102,953,0.0014240732256328,4.349206752584723e-05,3
99252.31729146506,671,0.0268531825345329,3.539276732475495e-05,1
631.6379270496652,242,0.0311632782717268,3.8704099888496575e-06,1
11277.88936214229,972,0.0010179606878672,0.0047948724445946,1
11626.17128981453,635,0.0701012789297472,0.0047931015121507,1
94850.26996947796,569,0.0888160217470884,4.721011421039155e-06,1
9983.769997495176,843,0.0021146494494201,0.0003074749296872,2
214.93842474811555,784,0.0359462065917586,0.0058912491141581,1
48693.83588731027,303,0.0092714675151026,0.0009778367764297,3
6284.571753146859,500,0.033286537209576,0.0001612919910554,0
4171.696280787827,891,0.0061742412493471,0.0062574609507997,1
147.07617381051494,1016,0.1073212439087735,6.151832846341198e-06,2
1553.184479179194,182,0.0014740355486792,0.0001917128673183,2
163.5347737608676,710,0.0065642753526401,1.7983637994520387e-05,1
33911.12897242595,866,0.0042201933346464,1.5721622745851476e-06,0
382.07396660318574,656,0.0014636756532569,0.0063417836278541,2
9337.59893240502,97,0.0184990408711114,3.1989756373714907e-06,2
29101.18288426004,982,0.0017463841901013,0.0008944245655717,1
75859.498520789,419,0.0023443600538127,0.005554701796786,3
14352.424500481444,581,0.005190714463365,0.0045099508322575,2
3648.8393201486833,103,0.163637423891668,9.585301358624548e-06,1
25511.18298263461,311,0.0022282692143982,5.024607567166587e-06,3
29231.596929720203,633,0.0103339786692082,6.014001694362076e-05,3
2017.2568344691083,424,0.0167908058131605,0.0002645893697777,0
277.24928409824844,825,0.0024822567601915,2.5103005209473708e-05,1
74218.08227772338,457,0.0294467523814362,2.233508096210866e-06,2
16586.04281519944,348,0.0057976698988431,7.10979168392044e-05,2
926.502738317937,738,0.0318432867063156,0.0003627229663237,0
16711.248606862897,24,0.0020155851465113,0.002993021377007,2
829.7196021416175,483,0.0161869944938076,1.3178034081920946e-06,2
52940.24729062422,673,0.0027639000475871,9.504435392449389e-05,0
1794.4882040438329,23,0.0026992385667783,1.4664790363852704e-06,2
1465.1831996220285,555,0.0094482855207157,1.1291750661557303e-05,0
3784.023809261848,650,0.0180701216024182,6.377229616793126e-05,3
16458.577125385047,303,0.0020810421644492,0.0002231571469591,0
8170.379687804572,199,0.0824795804840722,0.0078370452937079,0
426.82415065450937,181,0.2007550831096566,1.33453416196601e-06,1
765.5206282161739,432,0.0071770872242841,0.0015728927163009,3
216.2779245900464,805,0.0117205415609307,2.954243631907247e-06,1
3352.623741102925,816,0.0083116487616202,0.0096625955280515,3
1844.880896297976,23,0.0120396139039802,7.300978501305183e-05,0
423.1946047845753,224,0.0026154272314726,1.394693547889989e-06,3
5435.03110680717,821,0.2628488963246288,0.0056351674801293,1
9920.888639760962,878,0.0218266837550586,1.921426091716597e-05,2
175.14107179725605,1009,0.0593267560571808,3.219989515144848e-06,0
9336.55703786012,64,0.0028051148288635,1.113872169720524e-06,2
3132.599557952359,581,0.0014587757406056,0.0091076275190943,2
1362.0192296671255,167,0.1753461067842073,0.0005055730533394,3
8858.17001224126,257,0.025724838994675,3.965971107958227e-05,1
164.25192971182813,162,0.2275298379234386,5.8590212117949134e-06,3
18624.42089219236,49,0.084411635044917,3.1454132804235674e-05,0
7823.14620553762,596,0.0222503824706211,1.181732060758755e-06,0
2280.674452207471,50,0.0039771269313313,3.721371769234644e-06,1
67716.28027582746,430,0.0032342038852891,6.410948188913727e-05,0
17276.64623623458,548,0.0522347436865173,0.0061406742771225,1
127.7788558647348,596,0.0052490671296856,1.7100840499982366e-05,3
2419.9869643400098,42,0.2931111340886539,0.0012601441315533,0
268.36716852889333,323,0.2840724657864364,0.0010063247818912,0
2173.831899558023,322,0.0367566902603682,0.0004920365479736,2
151.44627797221278,858,0.0152922851116483,0.0008640229784351,2
29423.8227899949,804,0.0275396939888297,3.726662973559225e-06,3
91476.42980824225,73,0.008636357196182,0.0027879374320026,3
24373.59657551532,910,0.0153804022598089,0.0006140756253995,1
21583.91002623066,217,0.0349180967341032,1.5178937322005508e-05,1
446.3754548013258,372,0.0297308140622042,8.35024196305802e-06,3
2963.8408040628883,671,0.0032343825981443,0.0082198083314799,1
2775.2245980807397,164,0.0986740748245558,0.0004035715448643,3
